     2    0.14455E+04    0.90150E-01    0.38178E+01    0.82279E+06    0.41111E+05
     3    0.12804E+04    0.13238E+00    0.48754E+01    0.12586E+07    0.47435E+05
     4    0.11482E+04    0.13170E+00    0.49417E+01    0.16382E+07    0.49794E+05
     5    0.10513E+04    0.10194E+00    0.44503E+01    0.19662E+07    0.50118E+05
     6    0.98242E+03    0.65035E-01    0.37249E+01    0.22488E+07    0.49378E+05
     7    0.93464E+03    0.36206E-01    0.29652E+01    0.24930E+07    0.48115E+05
     8    0.90166E+03    0.19914E-01    0.22851E+01    0.27045E+07    0.46563E+05
     9    0.87959E+03    0.13209E-01    0.17404E+01    0.28882E+07    0.44834E+05
    10    0.86585E+03    0.11068E-01    0.13543E+01    0.30475E+07    0.43031E+05
    11    0.85811E+03    0.99295E-02    0.11215E+01    0.31865E+07    0.41283E+05
    12    0.85582E+03    0.86095E-02    0.10197E+01    0.33067E+07    0.39655E+05
    13    0.85698E+03    0.70570E-02    0.10051E+01    0.34106E+07    0.38138E+05
    14    0.86047E+03    0.60003E-02    0.10324E+01    0.35004E+07    0.36705E+05
    15    0.86624E+03    0.54606E-02    0.10785E+01    0.35775E+07    0.35314E+05
    16    0.87435E+03    0.52438E-02    0.11278E+01    0.36434E+07    0.33938E+05
    17    0.88477E+03    0.52204E-02    0.11689E+01    0.36993E+07    0.32609E+05
    18    0.89662E+03    0.51429E-02    0.11950E+01    0.37464E+07    0.31363E+05
    19    0.91066E+03    0.50747E-02    0.12081E+01    0.37855E+07    0.30189E+05
    20    0.92509E+03    0.51921E-02    0.12112E+01    0.38170E+07    0.29065E+05
    21    0.94018E+03    0.55432E-02    0.12169E+01    0.38420E+07    0.27988E+05
    22    0.95614E+03    0.62047E-02    0.12357E+01    0.38613E+07    0.26959E+05
    23    0.97277E+03    0.71357E-02    0.12649E+01    0.38754E+07    0.25987E+05
    24    0.99011E+03    0.82453E-02    0.12993E+01    0.38846E+07    0.25078E+05
    25    0.10082E+04    0.95322E-02    0.13387E+01    0.38895E+07    0.24222E+05
    26    0.10268E+04    0.10972E-01    0.13838E+01    0.38905E+07    0.23407E+05
    27    0.10461E+04    0.12525E-01    0.14281E+01    0.38880E+07    0.22631E+05
    28    0.10659E+04    0.14179E-01    0.14653E+01    0.38824E+07    0.21892E+05
    29    0.10863E+04    0.15949E-01    0.14936E+01    0.38738E+07    0.21190E+05
    30    0.11071E+04    0.17856E-01    0.15109E+01    0.38622E+07    0.20523E+05
    31    0.11283E+04    0.19896E-01    0.15168E+01    0.38482E+07    0.19890E+05
    32    0.11500E+04    0.22057E-01    0.15112E+01    0.38320E+07    0.19288E+05
    33    0.11723E+04    0.24374E-01    0.14932E+01    0.38140E+07    0.18710E+05
    34    0.11950E+04    0.26898E-01    0.14636E+01    0.37942E+07    0.18150E+05
    35    0.12180E+04    0.29649E-01    0.14287E+01    0.37728E+07    0.17611E+05
    36    0.12413E+04    0.32638E-01    0.13926E+01    0.37499E+07    0.17097E+05
    37    0.12650E+04    0.35824E-01    0.13500E+01    0.37258E+07    0.16611E+05
    38    0.12891E+04    0.39172E-01    0.12964E+01    0.37004E+07    0.16155E+05
    39    0.13138E+04    0.42694E-01    0.12321E+01    0.36741E+07    0.15724E+05
    40    0.13387E+04    0.46423E-01    0.11581E+01    0.36467E+07    0.15311E+05
    41    0.13640E+04    0.50388E-01    0.10749E+01    0.36185E+07    0.14914E+05
    42    0.13894E+04    0.54594E-01    0.98125E+00    0.35895E+07    0.14529E+05
    43    0.14152E+04    0.59040E-01    0.87517E+00    0.35598E+07    0.14158E+05
    44    0.14410E+04    0.63713E-01    0.75575E+00    0.35294E+07    0.13802E+05
    45    0.14674E+04    0.68605E-01    0.62214E+00    0.34986E+07    0.13459E+05
    46    0.14941E+04    0.73716E-01    0.47202E+00    0.34672E+07    0.13131E+05
    47    0.15211E+04    0.79047E-01    0.30725E+00    0.34356E+07    0.12817E+05
    48    0.15484E+04    0.84607E-01    0.13337E+00    0.34035E+07    0.12515E+05
    49    0.15759E+04    0.90380E-01   -0.44666E-01    0.33712E+07    0.12225E+05
    50    0.16039E+04    0.96347E-01   -0.22869E+00    0.33387E+07    0.11947E+05
    51    0.16321E+04    0.10248E+00   -0.42233E+00    0.33060E+07    0.11678E+05
    52    0.16609E+04    0.10887E+00   -0.63086E+00    0.32732E+07    0.11420E+05
    53    0.16897E+04    0.11565E+00   -0.85806E+00    0.32403E+07    0.11170E+05
    54    0.17186E+04    0.12281E+00   -0.10998E+01    0.32073E+07    0.10928E+05
    55    0.17477E+04    0.13034E+00   -0.13517E+01    0.31743E+07    0.10695E+05
    56    0.17772E+04    0.13809E+00   -0.16157E+01    0.31413E+07    0.10469E+05
    57    0.18070E+04    0.14594E+00   -0.18913E+01    0.31083E+07    0.10249E+05
    58    0.18373E+04    0.15391E+00   -0.21791E+01    0.30754E+07    0.10037E+05
    59    0.18678E+04    0.16205E+00   -0.24794E+01    0.30425E+07    0.98319E+04
    60    0.18985E+04    0.17040E+00   -0.27913E+01    0.30097E+07    0.96332E+04
    61    0.19298E+04    0.17907E+00   -0.31137E+01    0.29769E+07    0.94412E+04
    62    0.19610E+04    0.18804E+00   -0.34478E+01    0.29443E+07    0.92563E+04
    63    0.19924E+04    0.19728E+00   -0.37953E+01    0.29118E+07    0.90790E+04
    64    0.20243E+04    0.20680E+00   -0.41576E+01    0.28795E+07    0.89097E+04
    65    0.20562E+04    0.21658E+00   -0.45361E+01    0.28474E+07    0.87489E+04
    66    0.20885E+04    0.22655E+00   -0.49291E+01    0.28154E+07    0.85968E+04
    67    0.21210E+04    0.23672E+00   -0.53339E+01    0.27837E+07    0.84518E+04
    68    0.21539E+04    0.24713E+00   -0.57490E+01    0.27523E+07    0.83120E+04
    69    0.21871E+04    0.25772E+00   -0.61724E+01    0.27210E+07    0.81756E+04
    70    0.22206E+04    0.26854E+00   -0.66058E+01    0.26901E+07    0.80405E+04
    71    0.22543E+04    0.27957E+00   -0.70515E+01    0.26593E+07    0.79054E+04
    72    0.22881E+04    0.29079E+00   -0.75106E+01    0.26289E+07    0.77710E+04
    73    0.23222E+04    0.30218E+00   -0.79832E+01    0.25987E+07    0.76385E+04
    74    0.23565E+04    0.31372E+00   -0.84682E+01    0.25687E+07    0.75089E+04
    75    0.23912E+04    0.32544E+00   -0.89637E+01    0.25390E+07    0.73836E+04
    76    0.24263E+04    0.33733E+00   -0.94687E+01    0.25096E+07    0.72634E+04
    77    0.24617E+04    0.34939E+00   -0.99834E+01    0.24804E+07    0.71485E+04
    78    0.24975E+04    0.36166E+00   -0.10509E+02    0.24515E+07    0.70388E+04
    79    0.25335E+04    0.37409E+00   -0.11043E+02    0.24229E+07    0.69340E+04
    80    0.25698E+04    0.38668E+00   -0.11587E+02    0.23945E+07    0.68341E+04
    81    0.26062E+04    0.39938E+00   -0.12141E+02    0.23665E+07    0.67388E+04
